,Dates,Time,FB_Adj_Close,FB_y,AAPL_Adj_Close,AAPL_y,AMZN_Adj_Close,AMZN_y,NFLX_Adj_Close,NFLX_y,GOOG_Adj_Close,GOOG_y,VIX
575,2021-05-03,10:30:00,322.4801025390625,0,132.30499267578125,0,3405.909912109375,0,507.6300048828125,0,2390.830078125,0,18.68000030517578
576,2021-05-03,11:30:00,322.7449951171875,1,132.55450439453125,1,3398.067138671875,0,506.25,0,2390.030029296875,0,18.469999313354492
577,2021-05-03,12:30:00,322.739990234375,0,132.25,0,3398.20556640625,1,506.3900146484375,1,2390.090087890625,1,18.489999771118164
578,2021-05-03,13:30:00,323.6499938964844,1,132.76499938964844,1,3398.3701171875,1,508.5899963378906,1,2401.215087890625,1,18.06999969482422
579,2021-05-03,14:30:00,323.25,0,132.639892578125,0,3387.89990234375,0,508.4599914550781,0,2401.68994140625,1,18.18000030517578
580,2021-05-03,15:30:00,322.6000061035156,0,132.55630493164062,0,3386.489990234375,0,509.1300048828125,1,2396.919921875,0,18.209999084472656
581,2021-05-04,09:30:00,316.4010009765625,0,128.3000030517578,0,3335.489990234375,0,504.92999267578125,0,2343.2099609375,0,20.020000457763672
582,2021-05-04,10:30:00,314.57000732421875,0,127.55000305175781,0,3308.840087890625,0,501.3599853515625,0,2320.5,0,21.110000610351562
583,2021-05-04,11:30:00,315.0,1,127.43499755859375,0,3293.507080078125,0,500.239990234375,0,2324.010009765625,1,20.700000762939453
584,2021-05-04,12:30:00,314.3800048828125,0,127.05460357666016,0,3287.68994140625,0,498.7864990234375,0,2320.97509765625,0,20.290000915527344
585,2021-05-04,13:30:00,314.2900085449219,0,127.19850158691406,1,3284.010009765625,0,501.2900085449219,1,2334.294921875,1,20.309999465942383
586,2021-05-04,14:30:00,316.4844970703125,1,127.32499694824219,1,3288.864990234375,1,500.9100036621094,0,2343.260009765625,1,20.239999771118164
587,2021-05-04,15:30:00,318.42999267578125,1,127.94000244140625,1,3312.64990234375,1,503.17999267578125,1,2354.25,1,19.3799991607666
588,2021-05-05,09:30:00,319.1600036621094,1,129.3917999267578,1,3311.77001953125,0,502.6700134277344,0,2365.72998046875,1,19.010000228881836
589,2021-05-05,10:30:00,317.70001220703125,0,129.71009826660156,1,3307.344970703125,0,502.1700134277344,0,2367.469970703125,1,18.360000610351562
590,2021-05-05,11:30:00,318.44000244140625,1,129.86050415039062,1,3303.409912109375,0,503.2898864746094,1,2379.14990234375,1,18.100000381469727
591,2021-05-05,12:30:00,317.1000061035156,0,129.3813018798828,0,3291.93994140625,0,502.07000732421875,0,2370.75,0,18.3799991607666
592,2021-05-05,13:30:00,316.33990478515625,0,128.90499877929688,0,3278.5,0,499.7099914550781,0,2368.755615234375,0,18.309999465942383
593,2021-05-05,14:30:00,314.9200134277344,0,128.07989501953125,0,3267.260009765625,0,496.0299987792969,0,2354.030029296875,0,19.100000381469727
594,2021-05-05,15:30:00,315.0199890136719,1,128.14999389648438,1,3271.169921875,1,496.2099914550781,1,2357.02001953125,1,19.020000457763672
595,2021-05-06,09:30:00,314.3699951171875,0,127.83000183105469,0,3258.56005859375,0,495.9150085449219,0,2349.199951171875,0,20.049999237060547
596,2021-05-06,10:30:00,316.82000732421875,1,128.4700927734375,1,3285.429931640625,1,493.885009765625,0,2362.742431640625,1,18.989999771118164
597,2021-05-06,11:30:00,318.70001220703125,1,129.13999938964844,1,3309.800048828125,1,496.3599853515625,1,2374.329833984375,1,18.790000915527344
598,2021-05-06,12:30:00,318.7200012207031,1,128.74000549316406,0,3295.0,0,494.32000732421875,0,2370.610107421875,0,19.25
599,2021-05-06,13:30:00,316.7763977050781,0,128.5279998779297,0,3286.830078125,0,493.739990234375,0,2364.8798828125,0,19.940000534057617
600,2021-05-06,14:30:00,318.57000732421875,1,129.12989807128906,1,3284.699951171875,0,495.9100036621094,1,2370.7099609375,1,19.110000610351562
601,2021-05-06,15:30:00,320.0199890136719,1,129.72999572753906,1,3306.3701171875,1,499.54998779296875,1,2380.56005859375,1,18.350000381469727
602,2021-05-07,09:30:00,321.92999267578125,1,130.59129333496094,1,3306.889892578125,1,506.9200134277344,1,2407.6201171875,1,17.68000030517578
603,2021-05-07,10:30:00,321.3599853515625,0,131.0655975341797,1,3325.969970703125,1,507.2200012207031,1,2415.27490234375,1,17.329999923706055
604,2021-05-07,11:30:00,320.95001220703125,0,130.7241973876953,0,3308.719970703125,0,503.7500915527344,0,2409.9599609375,0,17.15999984741211
605,2021-05-07,12:30:00,319.635009765625,0,130.14999389648438,0,3299.06005859375,0,502.0050048828125,0,2399.6201171875,0,17.450000762939453
606,2021-05-07,13:30:00,320.0450134277344,1,130.25,1,3302.169921875,1,502.80999755859375,1,2402.489990234375,1,17.040000915527344
607,2021-05-07,14:30:00,320.2900085449219,1,130.46499633789062,1,3298.77001953125,0,504.2200012207031,1,2403.860107421875,1,16.850000381469727
608,2021-05-07,15:30:00,318.989990234375,0,130.1999969482422,0,3290.68994140625,0,503.7799987792969,0,2398.02001953125,0,16.799999237060547
609,2021-05-10,09:30:00,308.6610107421875,0,128.38499450683594,0,3228.614013671875,0,495.5899963378906,0,2348.2099609375,0,17.420000076293945
610,2021-05-10,10:30:00,306.8666076660156,0,128.31500244140625,0,3209.27001953125,0,495.3699951171875,0,2338.97998046875,0,17.530000686645508
611,2021-05-10,11:30:00,308.5299987792969,1,128.39999389648438,1,3219.35009765625,1,497.3800964355469,1,2357.889892578125,1,17.399999618530273
612,2021-05-10,12:30:00,307.8299865722656,0,128.26849365234375,0,3222.760009765625,1,495.1700134277344,0,2357.080078125,0,17.56999969482422
613,2021-05-10,13:30:00,305.32000732421875,0,127.1989974975586,0,3200.60498046875,0,489.9800109863281,0,2343.39990234375,0,18.780000686645508
614,2021-05-10,14:30:00,306.0899963378906,1,127.19000244140625,0,3201.280029296875,1,487.8900146484375,0,2346.344970703125,1,18.440000534057617
615,2021-05-10,15:30:00,306.0,0,126.86000061035156,0,3191.090087890625,0,486.69000244140625,0,2341.679931640625,0,19.239999771118164
616,2021-05-11,09:30:00,301.7799987792969,0,123.45999908447266,0,3158.320068359375,0,487.80511474609375,1,2298.530029296875,0,22.8700008392334
617,2021-05-11,10:30:00,304.82000732421875,1,125.06999969482422,1,3220.205078125,1,493.9414978027344,1,2315.1298828125,1,21.510000228881836
618,2021-05-11,11:30:00,305.0,1,125.36499786376953,1,3217.6298828125,0,494.67999267578125,1,2310.610107421875,0,21.770000457763672
619,2021-05-11,12:30:00,306.0400085449219,1,125.77989959716797,1,3233.85009765625,1,496.3810119628906,1,2318.75,1,21.540000915527344
620,2021-05-11,13:30:00,306.7699890136719,1,126.22010040283203,1,3226.534912109375,0,497.8800048828125,1,2320.695068359375,1,21.3799991607666
621,2021-05-11,14:30:00,306.3900146484375,0,125.96499633789062,0,3228.4599609375,1,495.9100036621094,0,2309.73779296875,0,21.260000228881836
622,2021-05-11,15:30:00,306.45001220703125,1,125.8499984741211,0,3223.110107421875,0,495.0799865722656,0,2309.050048828125,0,21.520000457763672
623,2021-05-12,09:30:00,301.75,0,123.55000305175781,0,3185.0,0,490.5,0,2264.969970703125,0,23.65999984741211
624,2021-05-12,10:30:00,300.55999755859375,0,123.16999816894531,0,3161.63330078125,0,488.489990234375,0,2249.6201171875,0,24.209999084472656
625,2021-05-12,11:30:00,298.739990234375,0,122.83000183105469,0,3147.97509765625,0,485.2699890136719,0,2241.8798828125,0,26.079999923706055
626,2021-05-12,12:30:00,300.7699890136719,1,122.86630249023438,1,3148.489990234375,1,485.42498779296875,1,2242.02001953125,1,25.850000381469727
627,2021-05-12,13:30:00,303.1400146484375,1,122.51000213623047,0,3151.0,1,485.1440124511719,0,2245.0,1,27.15999984741211
628,2021-05-12,14:30:00,304.3999938964844,1,122.47000122070312,0,3154.177490234375,1,485.0350036621094,0,2247.949951171875,1,27.700000762939453
629,2021-05-12,15:30:00,302.54998779296875,0,122.81999969482422,1,3152.6201171875,0,484.9800109863281,0,2240.0,0,27.670000076293945
630,2021-05-13,09:30:00,307.20001220703125,1,125.45999908447266,1,3175.1201171875,1,488.7799987792969,1,2259.89990234375,1,23.280000686645508
631,2021-05-13,10:30:00,305.0,0,125.02999877929688,0,3154.0,0,485.80999755859375,0,2257.199951171875,0,24.270000457763672
632,2021-05-13,11:30:00,306.45001220703125,1,125.56999969482422,1,3156.409912109375,1,487.7650146484375,1,2262.449951171875,1,23.700000762939453
633,2021-05-13,12:30:00,303.8800048828125,0,124.75499725341797,0,3146.699951171875,0,484.8800048828125,0,2248.3798828125,0,24.290000915527344
634,2021-05-13,13:30:00,305.07861328125,1,125.41000366210938,1,3157.360107421875,1,486.5,1,2264.1298828125,1,23.239999771118164
635,2021-05-13,14:30:00,305.9200134277344,1,125.47000122070312,1,3163.22998046875,1,488.010009765625,1,2269.0,1,23.0
636,2021-05-13,15:30:00,305.20001220703125,0,124.94010162353516,0,3162.610107421875,0,486.8299865722656,0,2261.97998046875,0,23.1200008392334
637,2021-05-14,09:30:00,312.4200134277344,1,126.37999725341797,1,3201.050048828125,1,491.32501220703125,1,2300.340087890625,1,19.670000076293945
638,2021-05-14,10:30:00,312.3699951171875,0,126.54989624023438,1,3215.139892578125,1,492.70001220703125,1,2308.18994140625,1,19.579999923706055
639,2021-05-14,11:30:00,313.3428955078125,1,126.91000366210938,1,3214.626220703125,0,491.94000244140625,0,2306.7099609375,0,19.18000030517578
640,2021-05-14,12:30:00,313.9949951171875,1,127.2249984741211,1,3211.510009765625,0,491.0,0,2310.60009765625,1,19.170000076293945
641,2021-05-14,13:30:00,315.82000732421875,1,127.30999755859375,1,3211.070068359375,0,491.0,0,2312.1298828125,1,19.149999618530273
642,2021-05-14,14:30:00,316.5450134277344,1,127.38500213623047,1,3222.8701171875,1,492.7200012207031,1,2318.22998046875,1,19.31999969482422
643,2021-05-14,15:30:00,315.94000244140625,0,127.44000244140625,1,3222.89990234375,1,493.1400146484375,1,2314.93994140625,0,18.950000762939453
644,2021-05-17,09:30:00,314.1499938964844,0,125.9000015258789,0,3280.0,1,487.2250061035156,0,2314.909912109375,0,20.760000228881836
645,2021-05-17,10:30:00,313.3999938964844,0,125.88999938964844,0,3266.199951171875,0,487.69000244140625,1,2307.6796875,0,20.899999618530273
646,2021-05-17,11:30:00,312.3999938964844,0,125.73860168457031,0,3249.027587890625,0,485.6050109863281,0,2310.208984375,1,20.56999969482422
647,2021-05-17,12:30:00,312.29998779296875,0,125.39859771728516,0,3242.340087890625,0,484.6400146484375,0,2305.860107421875,0,21.1200008392334
648,2021-05-17,13:30:00,313.82000732421875,1,125.43000030517578,1,3249.9912109375,1,485.3900146484375,1,2311.56494140625,1,20.799999237060547
649,2021-05-17,14:30:00,314.6099853515625,1,125.52100372314453,1,3259.010009765625,1,485.9599914550781,1,2315.719970703125,1,20.530000686645508
650,2021-05-17,15:30:00,315.4700012207031,1,126.2699966430664,1,3271.7900390625,1,489.0899963378906,1,2321.489990234375,1,19.989999771118164
651,2021-05-18,09:30:00,315.38140869140625,0,126.7177963256836,1,3307.364990234375,1,491.3999938964844,1,2339.3701171875,1,19.510000228881836
652,2021-05-18,10:30:00,314.6400146484375,0,126.5999984741211,0,3297.735107421875,0,491.05999755859375,0,2335.12158203125,0,19.43000030517578
653,2021-05-18,11:30:00,314.7900085449219,1,126.40499877929688,0,3293.679931640625,0,492.489990234375,1,2334.14501953125,0,19.479999542236328
654,2021-05-18,12:30:00,314.239990234375,0,126.31500244140625,0,3283.312255859375,0,492.2799987792969,0,2332.169921875,0,19.479999542236328
655,2021-05-18,13:30:00,313.04998779296875,0,125.9000015258789,0,3260.159912109375,0,490.010009765625,0,2320.594970703125,0,20.010000228881836
656,2021-05-18,14:30:00,312.3299865722656,0,125.54209899902344,0,3253.669921875,0,489.8900146484375,0,2319.849853515625,0,20.139999389648438
657,2021-05-18,15:30:00,310.010009765625,0,124.8499984741211,0,3232.72998046875,0,486.25,0,2303.429931640625,0,21.09000015258789
658,2021-05-19,09:30:00,308.3599853515625,0,123.76000213623047,0,3220.320068359375,0,484.6748962402344,0,2285.469970703125,0,24.709999084472656
659,2021-05-19,10:30:00,310.4179992675781,1,123.75170135498047,0,3218.052001953125,0,484.0,0,2292.580078125,1,23.579999923706055
660,2021-05-19,11:30:00,311.48291015625,1,124.1500015258789,1,3216.465087890625,0,485.9100036621094,1,2295.6201171875,1,23.34000015258789
661,2021-05-19,12:30:00,312.4700012207031,1,124.2500991821289,1,3217.480224609375,1,485.95001220703125,1,2302.68994140625,1,22.950000762939453
662,2021-05-19,13:30:00,314.2799987792969,1,124.71990203857422,1,3227.418701171875,1,487.8500061035156,1,2311.844970703125,1,22.649999618530273
663,2021-05-19,14:30:00,313.3399963378906,0,124.54720306396484,0,3223.9599609375,0,486.79998779296875,0,2312.389892578125,1,22.420000076293945
664,2021-05-19,15:30:00,313.7099914550781,1,124.69000244140625,1,3231.949951171875,1,487.4200134277344,1,2308.7099609375,0,21.940000534057617
665,2021-05-20,09:30:00,316.6799011230469,1,126.37000274658203,1,3254.590087890625,1,499.8399963378906,1,2333.909912109375,1,20.920000076293945
666,2021-05-20,10:30:00,316.79998779296875,1,126.7699966430664,1,3246.2548828125,0,500.92999267578125,1,2342.5,1,20.809999465942383
667,2021-05-20,11:30:00,317.3800048828125,1,126.80999755859375,1,3241.2451171875,0,501.07000732421875,1,2346.530029296875,1,21.09000015258789
668,2021-05-20,12:30:00,317.9767150878906,1,127.25499725341797,1,3249.0,1,502.0,1,2349.5,1,20.540000915527344
669,2021-05-20,13:30:00,318.6600036621094,1,127.39009857177734,1,3246.14599609375,0,502.4100036621094,1,2351.0,1,20.450000762939453
670,2021-05-20,14:30:00,318.7200012207031,1,127.69999694824219,1,3249.3701171875,1,501.5,0,2358.93994140625,1,20.260000228881836
671,2021-05-20,15:30:00,318.6099853515625,0,127.30999755859375,0,3248.5400390625,0,501.739990234375,1,2356.090087890625,0,20.690000534057617
672,2021-05-21,09:30:00,317.8900146484375,0,126.52999877929688,0,3220.199951171875,0,500.6549987792969,0,2358.9951171875,1,20.149999618530273
673,2021-05-21,10:30:00,318.3999938964844,1,125.88999938964844,0,3207.1298828125,0,500.75,1,2357.0,0,20.299999237060547
674,2021-05-21,11:30:00,317.54998779296875,0,125.70500183105469,0,3203.949951171875,0,500.4800109863281,0,2349.830078125,0,20.399999618530273
675,2021-05-21,12:30:00,317.8999938964844,1,125.66999816894531,0,3206.1669921875,1,500.32000732421875,0,2346.0,0,20.049999237060547
676,2021-05-21,13:30:00,317.989990234375,1,125.68499755859375,1,3208.199951171875,1,498.5,0,2347.06005859375,1,20.020000457763672
677,2021-05-21,14:30:00,318.010009765625,1,125.94499969482422,1,3213.0,1,499.6300048828125,1,2347.110107421875,1,19.59000015258789
678,2021-05-21,15:30:00,316.2300109863281,0,125.43000030517578,0,3202.0,0,497.8900146484375,0,2345.10009765625,0,20.239999771118164
679,2021-05-24,09:30:00,324.3800048828125,1,127.52999877929688,1,3247.0,1,503.95001220703125,1,2403.0,1,19.049999237060547
680,2021-05-24,10:30:00,324.79998779296875,1,127.51000213623047,0,3251.2900390625,1,502.79998779296875,0,2401.360107421875,0,18.969999313354492
681,2021-05-24,11:30:00,324.7799987792969,0,127.46009826660156,0,3247.77001953125,0,501.6099853515625,0,2402.7099609375,1,19.040000915527344
682,2021-05-24,12:30:00,324.7200012207031,0,127.58419799804688,1,3250.0,1,500.2850036621094,0,2406.610107421875,1,18.729999542236328
683,2021-05-24,13:30:00,325.5350036621094,1,127.73500061035156,1,3249.6298828125,0,501.114501953125,1,2412.0,1,18.59000015258789
684,2021-05-24,14:30:00,324.67999267578125,0,127.71499633789062,0,3254.0,1,502.3500061035156,1,2409.2099609375,0,18.670000076293945
685,2021-05-24,15:30:00,324.79998779296875,1,127.0999984741211,0,3244.679931640625,0,502.8800048828125,1,2406.760009765625,0,18.579999923706055
686,2021-05-25,09:30:00,328.9949951171875,1,127.16500091552734,1,3260.070068359375,1,503.3599853515625,1,2414.610107421875,1,18.420000076293945
687,2021-05-25,10:30:00,327.2250061035156,0,126.83000183105469,0,3246.429931640625,0,501.79998779296875,0,2414.10009765625,0,18.6200008392334
688,2021-05-25,11:30:00,326.70001220703125,0,126.98999786376953,1,3242.985107421875,0,500.3399963378906,0,2412.3701171875,0,18.559999465942383
689,2021-05-25,12:30:00,327.94000244140625,1,126.95999908447266,0,3245.379150390625,1,500.8500061035156,1,2412.889892578125,1,18.579999923706055
690,2021-05-25,13:30:00,327.510009765625,0,126.74500274658203,0,3242.544921875,0,500.1600036621094,0,2404.449951171875,0,19.030000686645508
691,2021-05-25,14:30:00,328.3599853515625,1,126.67500305175781,0,3267.760009765625,1,500.6199951171875,1,2408.64990234375,1,18.84000015258789
692,2021-05-25,15:30:00,327.7900085449219,0,126.93000030517578,1,3259.050048828125,0,501.3299865722656,1,2410.090087890625,1,18.799999237060547
693,2021-05-26,09:30:00,326.9700012207031,0,127.0459976196289,1,3269.43994140625,1,502.8440856933594,1,2429.090087890625,1,18.350000381469727
694,2021-05-26,10:30:00,327.04998779296875,1,126.98500061035156,0,3285.099365234375,1,502.1300048828125,0,2434.0,1,18.190000534057617
695,2021-05-26,11:30:00,329.0,1,126.93000030517578,0,3292.989990234375,1,503.20001220703125,1,2437.679931640625,1,17.979999542236328
696,2021-05-26,12:30:00,329.1199951171875,1,126.75,0,3281.0,0,503.6199951171875,1,2441.52001953125,1,17.950000762939453
697,2021-05-26,13:30:00,327.91009521484375,0,126.79499816894531,1,3273.5,0,503.1499938964844,0,2438.0,0,17.979999542236328
698,2021-05-26,14:30:00,327.760009765625,0,126.76499938964844,0,3265.56005859375,0,503.0299987792969,0,2440.860107421875,1,17.700000762939453
699,2021-05-26,15:30:00,327.75,0,126.8499984741211,1,3265.18994140625,0,502.3999938964844,0,2433.110107421875,0,17.520000457763672
700,2021-05-27,09:30:00,328.82501220703125,1,127.41999816894531,1,3252.639892578125,0,503.1300048828125,1,2426.56494140625,0,16.799999237060547
701,2021-05-27,10:30:00,331.1199951171875,1,126.91500091552734,0,3248.909912109375,0,502.20001220703125,0,2431.840087890625,1,17.049999237060547
702,2021-05-27,11:30:00,332.1600036621094,1,126.7698974609375,0,3252.780029296875,1,502.8550109863281,1,2435.669921875,1,16.790000915527344
703,2021-05-27,12:30:00,331.2550048828125,0,126.55500030517578,0,3252.169921875,0,503.8999938964844,1,2431.840087890625,0,16.649999618530273
704,2021-05-27,13:30:00,330.3800048828125,0,125.93620300292969,0,3248.919921875,0,502.8399963378906,0,2431.739990234375,0,16.829999923706055
705,2021-05-27,14:30:00,329.8599853515625,0,125.83499908447266,0,3238.89990234375,0,501.17999267578125,0,2434.31005859375,1,16.809999465942383
706,2021-05-27,15:30:00,332.3800048828125,1,125.27999877929688,0,3230.1201171875,0,503.8599853515625,1,2402.14990234375,0,16.760000228881836
707,2021-05-28,09:30:00,329.5398864746094,0,125.18789672851562,0,3235.110107421875,1,505.55999755859375,1,2412.534912109375,1,16.530000686645508
708,2021-05-28,10:30:00,329.95001220703125,1,125.05999755859375,0,3240.14990234375,1,508.54998779296875,1,2422.0,1,16.3700008392334
709,2021-05-28,11:30:00,331.6499938964844,1,125.23500061035156,1,3244.4599609375,1,509.0299987792969,1,2427.1298828125,1,16.18000030517578
710,2021-05-28,12:30:00,330.3699951171875,0,124.83999633789062,0,3231.0,0,506.9800109863281,0,2415.77001953125,0,16.1200008392334
711,2021-05-28,13:30:00,330.8500061035156,1,125.07499694824219,1,3230.409912109375,0,506.4800109863281,0,2421.18994140625,1,15.970000267028809
712,2021-05-28,14:30:00,330.05999755859375,0,125.05549621582031,0,3232.7412109375,1,503.94000244140625,0,2421.2451171875,1,16.040000915527344
713,2021-05-28,15:30:00,328.8500061035156,0,124.62000274658203,0,3224.02001953125,0,502.79998779296875,0,2411.820068359375,0,16.760000228881836
714,2021-06-01,09:30:00,329.0201110839844,1,124.63999938964844,1,3224.919921875,1,501.6400146484375,0,2418.52001953125,1,17.93000030517578
715,2021-06-01,10:30:00,328.80999755859375,0,124.68000030517578,1,3225.47509765625,1,499.5299987792969,0,2412.830078125,0,17.920000076293945
716,2021-06-01,11:30:00,329.3500061035156,1,124.58499908447266,0,3223.75,0,500.5799865722656,1,2422.480712890625,1,18.059999465942383
717,2021-06-01,12:30:00,329.4569091796875,1,124.56749725341797,0,3222.070068359375,0,499.9599914550781,0,2416.8798828125,0,18.389999389648438
718,2021-06-01,13:30:00,329.8999938964844,1,124.80000305175781,1,3221.14990234375,0,501.1549987792969,1,2421.7548828125,1,18.030000686645508
719,2021-06-01,14:30:00,330.1549987792969,1,124.59010314941406,0,3222.5400390625,1,500.7650146484375,0,2433.080078125,1,17.989999771118164
720,2021-06-01,15:30:00,329.07000732421875,0,124.30000305175781,0,3218.64990234375,0,499.1300048828125,0,2430.260009765625,0,18.010000228881836
721,2021-06-02,09:30:00,330.7300109863281,1,125.08499908447266,1,3223.60009765625,1,503.0199890136719,1,2428.969970703125,0,17.420000076293945
722,2021-06-02,10:30:00,330.6610107421875,0,124.97000122070312,0,3226.02001953125,1,500.2099914550781,0,2434.324951171875,1,16.979999542236328
723,2021-06-02,11:30:00,329.5249938964844,0,124.70680236816406,0,3223.860107421875,0,498.8900146484375,0,2422.050048828125,0,17.06999969482422
724,2021-06-02,12:30:00,328.0899963378906,0,124.19499969482422,0,3219.68994140625,0,498.05499267578125,0,2411.11328125,0,17.510000228881836
725,2021-06-02,13:30:00,327.5203857421875,0,124.4800033569336,1,3214.989990234375,0,496.9800109863281,0,2406.8798828125,0,17.450000762939453
726,2021-06-02,14:30:00,328.17999267578125,1,124.78500366210938,1,3218.1650390625,1,498.1000061035156,1,2414.159912109375,1,17.579999923706055
727,2021-06-02,15:30:00,329.1600036621094,1,125.08999633789062,1,3234.919921875,1,499.4200134277344,1,2421.8701171875,1,17.299999237060547
728,2021-06-03,09:30:00,324.81500244140625,0,123.45999908447266,0,3191.919921875,0,491.5,0,2389.14990234375,0,18.3700008392334
729,2021-06-03,10:30:00,325.5849914550781,1,123.9000015258789,1,3205.3701171875,1,489.17999267578125,0,2400.324951171875,1,17.59000015258789
730,2021-06-03,11:30:00,325.4200134277344,0,123.50689697265625,0,3198.0849609375,0,488.2699890136719,0,2395.47509765625,0,17.84000015258789
731,2021-06-03,12:30:00,326.9400939941406,1,123.78399658203125,1,3203.489990234375,1,489.489990234375,1,2400.56005859375,1,17.770000457763672
732,2021-06-03,13:30:00,326.2110900878906,0,123.7490005493164,0,3196.735107421875,0,489.4949951171875,1,2398.760009765625,0,18.0
733,2021-06-03,14:30:00,326.2803039550781,1,123.86000061035156,1,3189.949951171875,0,489.57000732421875,1,2396.97998046875,0,17.989999771118164
734,2021-06-03,15:30:00,326.0400085449219,0,123.55000305175781,0,3187.39990234375,0,489.30999755859375,0,2405.0,1,18.0
735,2021-06-04,09:30:00,328.5799865722656,1,124.83000183105469,1,3210.830078125,1,495.5199890136719,1,2435.639892578125,1,16.510000228881836
736,2021-06-04,10:30:00,332.0350036621094,1,125.36869812011719,1,3218.18994140625,1,495.69000244140625,1,2447.199951171875,1,16.479999542236328
737,2021-06-04,11:30:00,331.17999267578125,0,125.80000305175781,1,3216.239990234375,0,499.6600036621094,1,2446.2900390625,0,16.479999542236328
738,2021-06-04,12:30:00,330.97198486328125,0,125.5,0,3215.070068359375,0,498.260009765625,0,2449.35498046875,1,16.3700008392334
739,2021-06-04,13:30:00,330.4049987792969,0,125.76000213623047,1,3207.2900390625,0,496.7349853515625,0,2449.56005859375,1,16.360000610351562
740,2021-06-04,14:30:00,330.2300109863281,0,125.62999725341797,0,3202.719970703125,0,495.8599853515625,0,2451.909912109375,1,16.3700008392334
741,2021-06-04,15:30:00,330.30999755859375,1,125.87999725341797,1,3206.219970703125,1,494.7300109863281,0,2451.97998046875,1,16.479999542236328
742,2021-06-07,09:30:00,330.44000244140625,1,125.30000305175781,0,3196.6298828125,0,492.2510070800781,0,2443.489990234375,0,16.979999542236328
743,2021-06-07,10:30:00,334.0,1,124.9800033569336,0,3192.199951171875,0,491.1700134277344,0,2443.445068359375,0,17.010000228881836
744,2021-06-07,11:30:00,336.3699951171875,1,125.11000061035156,1,3191.3798828125,0,491.2200012207031,1,2457.389892578125,1,16.799999237060547
745,2021-06-07,12:30:00,336.1781921386719,0,125.20240020751953,1,3184.35009765625,0,492.5199890136719,1,2451.719970703125,0,16.780000686645508
746,2021-06-07,13:30:00,335.95001220703125,0,125.1449966430664,0,3186.419921875,1,496.04998779296875,1,2449.159912109375,0,16.81999969482422
747,2021-06-07,14:30:00,337.05999755859375,1,125.7300033569336,1,3198.340087890625,1,495.8800048828125,0,2464.8701171875,1,16.489999771118164
748,2021-06-07,15:30:00,336.5899963378906,0,125.9000015258789,1,3198.0,0,494.5899963378906,0,2466.110107421875,1,16.40999984741211
749,2021-06-08,09:30:00,334.6300048828125,0,127.49500274658203,1,3254.0,1,493.4200134277344,0,2476.85009765625,1,16.959999084472656
750,2021-06-08,10:30:00,333.33428955078125,0,126.45500183105469,0,3253.4599609375,0,491.2799987792969,0,2473.507568359375,0,17.389999389648438
751,2021-06-08,11:30:00,334.010009765625,1,126.67880249023438,1,3255.3701171875,1,491.4649963378906,1,2483.070068359375,1,16.780000686645508
752,2021-06-08,12:30:00,333.29998779296875,0,126.46279907226562,0,3254.6201171875,0,492.2099914550781,1,2488.449951171875,1,16.690000534057617
753,2021-06-08,13:30:00,333.510009765625,1,127.02790069580078,1,3265.830078125,1,492.010009765625,0,2479.25,0,16.6200008392334
754,2021-06-08,14:30:00,333.489990234375,0,127.00499725341797,0,3274.179931640625,1,492.05499267578125,1,2487.27001953125,1,16.56999969482422
755,2021-06-08,15:30:00,333.6700134277344,1,126.73999786376953,0,3264.139892578125,0,492.30999755859375,1,2482.860107421875,0,16.959999084472656
756,2021-06-09,09:30:00,334.4800109863281,1,127.09500122070312,1,3286.179931640625,1,490.9200134277344,0,2493.570068359375,1,17.18000030517578
757,2021-06-09,10:30:00,333.010009765625,0,127.12000274658203,1,3293.0,1,492.0799865722656,1,2495.8974609375,1,17.06999969482422
758,2021-06-09,11:30:00,333.70001220703125,1,127.125,1,3292.9599609375,0,490.7900085449219,0,2498.550048828125,1,17.229999542236328
759,2021-06-09,12:30:00,332.94000244140625,0,127.22000122070312,1,3291.219970703125,0,491.7200012207031,1,2501.3798828125,1,17.25
760,2021-06-09,13:30:00,332.1400146484375,0,127.23989868164062,1,3293.639892578125,1,490.2300109863281,0,2495.0,0,17.190000534057617
761,2021-06-09,14:30:00,330.2699890136719,0,126.92500305175781,0,3280.6298828125,0,488.8299865722656,0,2494.06005859375,0,17.75
762,2021-06-09,15:30:00,330.30999755859375,1,127.16000366210938,1,3281.219970703125,1,485.80999755859375,0,2491.860107421875,0,17.93000030517578
763,2021-06-10,09:30:00,331.3699951171875,1,127.45999908447266,1,3329.43994140625,1,485.3500061035156,0,2517.2900390625,1,16.700000762939453
764,2021-06-10,10:30:00,330.4700012207031,0,126.62000274658203,0,3326.264892578125,0,484.7167053222656,0,2515.3798828125,0,16.5
765,2021-06-10,11:30:00,330.70001220703125,1,126.45999908447266,0,3323.5849609375,0,486.6700134277344,1,2515.260009765625,0,16.549999237060547
766,2021-06-10,12:30:00,331.3747863769531,1,126.45899963378906,0,3328.159912109375,1,487.70159912109375,1,2504.840087890625,0,16.40999984741211
767,2021-06-10,13:30:00,333.07000732421875,1,126.12999725341797,0,3331.929931640625,1,487.79998779296875,1,2509.06005859375,1,16.34000015258789
768,2021-06-10,14:30:00,332.1199951171875,0,126.28500366210938,1,3334.610107421875,1,487.0400085449219,0,2514.840087890625,1,16.110000610351562
